source,h2,ch4,c2h6,c2h4,c2h2,co,co2,scale,source_scale,label_raw,label_std
alan456/dataset_(589).xlsx,64,18,1,4,122,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,25,28,27,15,80,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,2770,660,54,712,763,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,4419,3564,668,2861,2025,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,1500,395,28,395,323,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,10,15,0.0001,0.0001,35,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,1570,1110,175,1780,1830,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,22,14,19,6,56,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,1249,370,56,606,1371,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,1900,530,35,383,434,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,5900,1500,68,1200,2300,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,3700,1690,128,2810,3270,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,75,5,31,69,36,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,323,115,7,130,446,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,127,107,11,154,224,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,3090,5020,323,3800,2540,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,48,20,69,41,31,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,60,5,2,21,21,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,30,14,1,9,43,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,7020,1850,0.0001,2960,4410,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,1170,255,18,312,325,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,858,1324,208,2793,7672,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,14.3,92.6,83.9,16.7,26.8,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,57,148,197,72,42,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,260,215,35,334,277,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,215,84.8,87.7,1002,212,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,440,89,19,304,757,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,77,36,27,18,76,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,60,85,5,67,227,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,594,230,44,130,102,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,1820,405,35,365,634,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,123,50.7,9,62,65.9,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,90,28,8,31,32,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,26.6,4,0.0001,8,50,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,46,21,1,11,93,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,13,3,1,3,6,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,305,85,25,197,130,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,75,15,7,14,26,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,307,22,2,33,109,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,0.0001,21,0.0001,0.0001,40,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,88,45,57,15,39,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,80,28,4,15,107,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,755,229,32,404,460,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,530,345,85,266,250,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,310,230,54,610,760,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,620,325,38,181,244,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,4906,8784,1404,9924,9671,,,μL/L,μL/L,高能放电,高能放电
alan456/dataset_(589).xlsx,85,98,315,30,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,12,28,102,3,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,36,167,230,18,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,24,47,113,10,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,54.9,8.8,80,2.5,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,112,68,136,9,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,7,15,78,58,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,219,44,3,3,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,39.4,65.2,103.9,8.1,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,95,110,160,50,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,0.0001,153,395,11.7,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,121,73,179,11,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,74,173,263,33,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,13,59,117,44,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,13,138,83,16,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,36,21,65,2,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,9,56,135,7,1,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,0.0001,187,609,13,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,820,1740,951,867,128,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,10,56,72,70,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,12,18,4,4,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,10,26,147,6,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,143.2,123,38,75,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,18,30,146,8,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,27,28,136,8,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,34,8.6,70.3,3.1,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,113,137,173,34,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,45,125,111,25,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,78,66,62,2.6,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,55,22,358,2.6,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,10,63,176,35,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,11,271,465,32,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,34,30,34,2.5,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,187,86,155,21,6,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,93.5,131.9,39,11.7,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,48,40,11,0.5,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,124,166,87,59,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,8,16,88,7,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,320,131,187,127,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,92,27,67,7,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,900,9180,0.0001,900,22,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,6,197,476.9,16.9,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,0.0001,215,555,18.4,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,78,66,283,2.6,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,130,140,24,120,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,10,24,80,5,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,0.0001,224,0.0001,45,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,19,48,76,18,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,6,38,93,32,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,11,46,155,18,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,27,49,192,9,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,103,74,80,9,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,31.2,8.9,119,4.4,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,0.0001,33.7,136,11.4,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,6,3,0.8,0.7,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,181,262,41,28,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,14,44,124,7,1,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,1,27,49,4,1,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,50,3,1,0.0001,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,21,14,191,90,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,160,130,33,96,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,16,68,157,19,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,122,161,271,35,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,4,99,82,4.2,0.1,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,157,46,76,12,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,38,38,296,14,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,24.7,20.4,117,71,6.8,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,74.8,30.1,82.3,13.6,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,33,29,9,12,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,74,100,85,17,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,5,14,234,5,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,181,162,70,132,0.0001,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,36,94,78,13,2,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,505.57,475.35,242.3,524.45,3.29,,,μL/L,μL/L,低温过热,低温过热
alan456/dataset_(589).xlsx,25,49,42,58,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,14,15,42,73,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,180,175,75,50,4,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,59,119,36,70,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,185,302,27,33,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,1270,3450,520,1390,8,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,119,670,286,934,19,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,72,442,221,461,0.7,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,16,98,35,64,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,41,65,22,58,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,110.6,458.8,242.6,406.4,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,200,700,250,740,1,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,15,159,29,87,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,18,63,20,51,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,54,143,23,101,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,43,116,65,139,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,73,177,37,52,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,57,141,38,51,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,15,139,160,343,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,23.51,61.33,45.21,98.03,1.01,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,2,123,7,18,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,24,80,258,741,6,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,613,3240,1432,2788,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,109,226,68,192,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,35,283,121,222,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,2,5,81,172,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,30.4,117,44.2,138,0.1,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,0.0001,6,52,67,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,2004,9739,2750,5113,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,31,63,246,714,7,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,26,398,85,319,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,152,32,28,55,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,300,490,180,360,95,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,960,4000,1290,1560,6,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,0.67,0.224,0.045,0.067,0.002,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,0.0001,4.9,81,172,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,24,34.6,14.2,21.7,0.0001,,,μL/L,μL/L,中温过热,中温过热
alan456/dataset_(589).xlsx,220,340,42,480,14,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,290,966,299,1810,57,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,8800,64064,72128,95650,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,39,525,538,2925,16,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,290,1260,231,820,8,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,0.0001,153,130,677,13,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,15.55,7.4,7.4,41.93,6.35,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,35.1,50.6,16.1,93,1.1,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,0.0001,28,64,408,6,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,156,240,54,399,0.98,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,89,281,145,1216,22,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,1100,1600,221,2010,26,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,0.0001,0.0001,9,57,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,137,369,144,1242,16,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,425,17424,7299,37043,158,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,30,25.5,31.5,93,1.8,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,107,143,34,222,2,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,860,1670,30,2050,40,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,0.0001,106,170,871,6,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,8,1,0.0001,60,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,53,150,64,379,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,400,940,210,820,24,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,199,770,217,1508,72,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,244,754,172,1281,27,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,60,144,67,449,9,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,6709,10500,1400,17700,750,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,86,277,63,338,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,7,31,23,148,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,300,700,280,1700,36,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,20,26,6,55,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,3910,4290,626,6040,1230,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,23,14151,5332,23264,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,135.65,278.53,58.86,492,2.95,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,9,47,144,628,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,8,88,45,252,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,179,306,73,579,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,80,619,326,2480,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,416,695,74,867,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,19.3,103,159,19,0.6,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,137,279,66,505,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,12705,23498,6047,34257,5188,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,46,147,27,150,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,21,42,4,92,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,165.62,240.95,61.32,514.53,13.53,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,39,7,12,65,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,86,480,155,644,9,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,68,99.2,35.9,202.9,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,172.9,334,172,812.5,37.7,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,164,244,103,497,8.3,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,20,48,36,186,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,0.0001,0.0001,0.0001,142,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,63,149.6,57.5,276,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,121,450,146,898,116,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,30,51,12,54,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,22400,22400,2690,13440,1570,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,36,30,10,93,7.1,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,17,40,11,86,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,0.0001,3.4,0.0001,54,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,18,35,2,110,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,35,29,7,78,0.0001,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,6,2990,29990,26076,67,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,236,410.2,159,817.3,3.5,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,0.0001,100,309,1365,7,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,173,334,172,812.5,37.7,,,μL/L,μL/L,高温过热,高温过热
alan456/dataset_(589).xlsx,110,7,0.0001,0.0001,0.0001,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,240,20,5,28,96,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,5000,4000,2000,2000,8000,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,94.96,4.37,0.62,0.02,0.02,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,41,112,0.0001,254,4536,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,100,18,0.0001,0.0001,0.0001,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,37800,1740,249,8,8,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,103.5,4.7,16.3,3.5,0.0001,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,200,230,2,170,480,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,40280,1069,1060,1,1,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,116,14,134,5.3,0.0001,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,88,9,0.0001,0.03,0.0001,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,105,23,13,4,3,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,625,49,9,7,0.6,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,134,13,267,0.0001,0.0001,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,181.5,22,76,3.7,0.0001,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,121,3,1,0.0001,0.0001,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,16000,3600,670,14,0.0001,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,890,110,3,84,700,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,2091,149,20,3,0.0001,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,26788,18342,2111,27,0.0001,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,1950,123,38,2,2,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,650,53,35,20,0.0001,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,92.8,6.75,0.44,0.0001,0.0001,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,187,5,1,0.0001,0.0001,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,111.7,19.4,104.1,6.4,3.8,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,85.87,7.01,4.49,2.64,0.0001,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,195,5.3,0.0001,0.0001,0.0001,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,60,5,1,6,29,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,2240,360,25,169,828,,,μL/L,μL/L,局部放电,局部放电
alan456/dataset_(589).xlsx,720,7,0.0001,15,101,,,μL/L,μL/L,低能放电,低能放电
alan456/dataset_(589).xlsx,109,19,5,12,59,,,μL/L,μL/L,低能放电,低能放电
alan456/dataset_(589).xlsx,8,0.0001,0.0001,43,101,,,μL/L,μL/L,低能放电,低能放电
alan456/dataset_(589).xlsx,169,38,48.5,6.5,5.8,,,μL/L,μL/L,低能放电,低能放电
alan456/dataset_(589).xlsx,14.1,4,1.3,1.5,9.5,,,μL/L,μL/L,低能放电,低能放电
alan456/dataset_(589).xlsx,124,14,4,0.0001,13,,,μL/L,μL/L,低能放电,低能放电
alan456/dataset_(589).xlsx,174,27,6,12,29,,,μL/L,μL/L,低能放电,低能放电
alan456/dataset_(589).xlsx,179,39.3,64,654,168,,,μL/L,μL/L,低能放电,低能放电
